counterparty;country;industry;exposure;pd_th
571;20026;20067;211.401723790914;-2.14095156714714
572;20042;20063;362.67855996266;-2.80832461598966
573;20028;20058;2260.02147331348;-3.17900331703147
574;20031;20079;26.1807819905449;-3.14869725402409
575;20037;20078;939.227433833194;-3.17900331703147
576;20046;20079;2407.11137826059;-3.39240481042436
577;20014;20058;1763.83494577351;-3.54008379920615
578;20015;20057;708.623061712508;-2.46338973862845
579;20049;20071;34.0771276733727;-2.14095156714714
580;20013;20069;1586.66564888301;-2.80832461598966
581;20035;20054;530.869455076754;-2.80832461598966
582;20010;20055;481.798660941422;-2.64047950450334
583;20014;20056;1930.38759185913;-3.20906237282333
584;20019;20054;1649.785162797;-2.80832461598966
585;20037;20065;2140.25122473452;-3.54008379920615
586;20022;20079;614.208302926272;-3.39240481042436
587;20020;20061;867.854821453703;-3.14869725402409
588;20004;20079;968.547909478557;-3.20906237282333
589;20009;20064;1116.48996915193;-3.03884551754563
590;20006;20060;263.474670238793;-3.23888011835298
591;20003;20076;1103.71671705962;-3.20906237282333
592;20010;20078;562.815310433507;-2.80832461598966
593;20035;20076;425.840786192566;-2.64047950450334
594;20026;20057;2113.90232095931;-3.39240481042436
595;20015;20053;759.728630962682;-3.03884551754563
596;20045;20067;161.363192368299;-2.92550142591559
597;20029;20077;129.338431984048;-3.20906237282333
598;20028;20060;1838.71622476734;-2.80832461598966
599;20007;20069;47.4556125700474;-2.64047950450334
600;20019;20077;746.844607363355;-3.17900331703147
601;20022;20066;118.56237007305;-2.92550142591559
602;20047;20056;2401.3558308265;-3.03884551754563
603;20047;20069;311.510393861681;-2.80832461598966
604;20033;20055;1480.94651030053;-2.46338973862845
605;20041;20067;186.972085386515;-3.20906237282333
606;20050;20069;5015.69827309154;-3.23888011835298
607;20030;20074;891.264530788076;-3.14869725402409
608;20022;20055;732.424754514188;-3.39240481042436
609;20050;20070;403.144941665232;-3.03884551754563
610;20003;20052;1914.16273398824;-2.46338973862845
611;20024;20056;448.103803675622;-3.54008379920615
612;20025;20070;105.106224305928;-3.20906237282333
613;20050;20073;33.907443628754;-3.14869725402409
614;20022;20072;335.717188194394;-2.46338973862845
615;20047;20070;189.091434872445;-2.92550142591559
616;20003;20051;2386.86012430575;-3.17900331703147
617;20018;20078;408.475341904682;-2.80832461598966
618;20013;20079;338.058893103153;-2.46338973862845
619;20034;20064;354.413723107427;-2.92550142591559
620;20037;20051;1046.28994870455;-3.54008379920615
621;20048;20070;308.250869158655;-2.46338973862845
622;20030;20052;1446.07111888368;-2.14095156714714
623;20028;20053;63.7439582496881;-3.17900331703147
624;20024;20064;435.194827150553;-2.92550142591559
625;20039;20077;113.597844261676;-3.14869725402409
626;20043;20076;367.848979774863;-2.64047950450334
627;20014;20060;548.888812307268;-2.92550142591559
628;20017;20059;274.752744021422;-2.80832461598966
629;20017;20069;166.261786478648;-2.80832461598966
630;20003;20080;3422.43244482164;-3.03884551754563
631;20022;20074;789.721621158433;-2.46338973862845
632;20014;20051;897.341747726214;-2.14095156714714
633;20023;20073;2499.93315286127;-2.27543246002579
634;20037;20054;3538.92230035222;-2.14095156714714
635;20019;20074;3647.90821559366;-3.23888011835298
636;20007;20062;741.748983929765;-3.23888011835298
637;20012;20054;179.506963584572;-3.03884551754563
638;20018;20054;1203.74531667204;-2.64047950450334
639;20047;20061;751.326430901585;-2.27543246002579
640;20023;20077;631.965415086597;-2.46338973862845
641;20029;20060;426.17334285751;-3.23888011835298
642;20001;20058;835.080281789315;-2.14095156714714
643;20025;20067;538.461055140942;-2.92550142591559
644;20048;20052;78.4608023241162;-3.14869725402409
645;20049;20073;1958.25290299001;-3.54008379920615
646;20032;20052;228.601841561759;-2.92550142591559
647;20037;20062;310.908849351108;-3.14869725402409
648;20009;20078;401.86373792306;-3.17900331703147
649;20029;20052;3603.78130318081;-2.14095156714714
650;20043;20071;1946.85511427992;-3.20906237282333
651;20049;20080;209.67977354303;-2.80832461598966
652;20035;20051;1285.76746485652;-3.03884551754563
653;20022;20059;1055.61583235094;-2.80832461598966
654;20044;20051;383.824193384498;-2.46338973862845
655;20023;20079;258.807497142704;-2.27543246002579
656;20045;20061;387.648281650588;-2.14095156714714
657;20018;20067;214.420825041243;-3.14869725402409
658;20050;20071;3624.01978884272;-2.80832461598966
659;20045;20060;1387.7863510603;-2.80832461598966
660;20049;20068;1481.95917709711;-2.80832461598966
661;20024;20062;682.165072765201;-2.80832461598966
662;20003;20064;595.178693532944;-2.27543246002579
663;20020;20051;561.661865562201;-3.03884551754563
664;20044;20064;2388.45607439492;-3.03884551754563
665;20034;20078;286.364151419907;-2.27543246002579
666;20040;20079;7933.18603327854;-2.46338973862845
667;20005;20073;872.406889642489;-2.14095156714714
668;20036;20072;3499.7654910273;-3.17900331703147
669;20005;20063;165.502133505826;-3.54008379920615
670;20016;20070;1131.37642103703;-3.54008379920615
671;20016;20078;1882.30517498198;-2.92550142591559
672;20006;20079;531.387452967465;-3.17900331703147
673;20017;20074;1295.5024530691;-2.80832461598966
674;20047;20077;529.944160953164;-3.54008379920615
675;20047;20055;2051.10932133141;-3.20906237282333
676;20017;20070;7198.07670595956;-2.14095156714714
677;20043;20053;414.467394351959;-3.39240481042436
678;20026;20058;391.14400620464;-2.14095156714714
679;20013;20072;2174.15966380425;-3.17900331703147
680;20022;20066;1357.19793471963;-3.23888011835298
681;20024;20065;488.915351685137;-2.80832461598966
682;20036;20067;228.344672359526;-3.54008379920615
683;20035;20064;278.450443875045;-2.27543246002579
684;20027;20074;868.258816793857;-3.17900331703147
685;20017;20062;1894.45910005679;-3.54008379920615
686;20013;20055;169.97866168771;-3.20906237282333
687;20042;20065;731.087217835213;-3.20906237282333
688;20049;20064;954.459234098804;-2.80832461598966
689;20040;20054;1652.00868426802;-3.14869725402409
690;20001;20078;140.301985687914;-2.46338973862845
691;20046;20075;1336.57607711376;-3.14869725402409
692;20022;20075;668.932924047112;-2.14095156714714
693;20033;20074;1034.93270273776;-3.14869725402409
694;20012;20065;139.662034343928;-2.80832461598966
695;20036;20073;757.164084410361;-3.03884551754563
696;20004;20075;4357.77186204619;-3.14869725402409
697;20049;20053;2.48180808916859;-3.14869725402409
698;20035;20074;1986.38043544235;-3.54008379920615
699;20012;20080;46.3544028224893;-2.80832461598966
700;20042;20061;1945.68597039695;-3.20906237282333
701;20041;20063;1750.56470922174;-3.23888011835298
702;20029;20052;527.344756294042;-2.64047950450334
703;20027;20059;569.075909908861;-2.27543246002579
704;20031;20059;434.445507824421;-3.20906237282333
705;20011;20058;34.1936176328808;-3.17900331703147
706;20033;20072;723.411338853933;-2.64047950450334
707;20004;20065;460.907872754968;-3.54008379920615
708;20004;20052;113.475856836885;-2.46338973862845
709;20014;20051;640.810409095138;-2.92550142591559
710;20028;20060;1536.38638361337;-2.46338973862845
711;20029;20074;4384.55780197806;-2.92550142591559
712;20045;20062;565.76210912317;-3.23888011835298
713;20028;20073;839.399633887124;-2.46338973862845
714;20005;20056;649.635159410536;-2.64047950450334
715;20014;20069;588.524717837572;-2.80832461598966
716;20003;20059;654.467260465026;-2.64047950450334
717;20014;20068;1466.01187243106;-3.39240481042436
718;20043;20079;1169.95740212024;-3.23888011835298
719;20010;20064;1556.86694561484;-2.64047950450334
720;20008;20069;780.004382821362;-3.39240481042436
721;20028;20053;35.3328050114214;-2.46338973862845
722;20039;20069;2951.26938058024;-2.92550142591559
723;20046;20074;271.354551586098;-3.39240481042436
724;20021;20054;200.49175031517;-2.80832461598966
725;20007;20077;3141.75492278459;-3.17900331703147
726;20049;20075;499.974847948774;-3.54008379920615
727;20031;20071;2228.14598853204;-3.54008379920615
728;20040;20072;1798.14121863785;-2.80832461598966
729;20011;20077;195.298642735522;-2.80832461598966
730;20045;20052;727.108979555679;-3.20906237282333
731;20005;20061;709.339369013638;-2.80832461598966
732;20008;20070;81.6445997916162;-2.14095156714714
733;20004;20063;678.79267828539;-3.17900331703147
734;20043;20074;99.1702172905207;-3.17900331703147
735;20030;20064;863.538838943807;-3.20906237282333
736;20008;20070;2009.98345940354;-3.14869725402409
737;20033;20057;3.27055435627699;-3.39240481042436
738;20045;20065;1609.04463930967;-3.03884551754563
739;20007;20057;78.0596791420279;-3.17900331703147
740;20016;20053;369.920093100518;-3.17900331703147
741;20004;20051;300.901183953994;-3.39240481042436
742;20021;20069;359.720332082361;-3.39240481042436
743;20018;20063;72.2567817015805;-3.03884551754563
744;20004;20067;1162.33604769678;-2.92550142591559
745;20007;20079;827.877176883531;-2.64047950450334
746;20024;20066;354.843371547759;-3.54008379920615
747;20023;20052;1533.45431565287;-2.14095156714714
748;20037;20056;503.652475308627;-3.39240481042436
749;20005;20056;1404.75692032816;-3.23888011835298
750;20038;20074;265.6452223038;-3.23888011835298
751;20003;20074;4810.43668438621;-3.20906237282333
752;20033;20053;114.712535403669;-2.27543246002579
753;20038;20062;11.0222002117496;-3.14869725402409
754;20021;20071;324.244121089578;-2.46338973862845
755;20024;20076;471.86149796471;-3.23888011835298
756;20044;20070;1907.84513196888;-3.17900331703147
757;20049;20052;172.983646727842;-2.46338973862845
758;20029;20077;664.727280847728;-3.17900331703147
759;20028;20073;1681.90111397746;-2.46338973862845
760;20029;20052;334.932993658539;-3.39240481042436
761;20022;20080;2282.04215630311;-3.23888011835298
762;20021;20051;2803.1059055504;-2.27543246002579
763;20046;20069;378.221963532269;-3.20906237282333
764;20020;20071;266.47019945085;-2.64047950450334
765;20048;20069;49.0904864855111;-2.46338973862845
766;20016;20079;1088.45056402953;-2.46338973862845
767;20038;20076;233.725490048528;-3.20906237282333
768;20018;20058;2189.8116635761;-2.92550142591559
769;20030;20076;464.835724327713;-3.17900331703147
770;20037;20065;1575.93487134627;-3.20906237282333
771;20049;20061;293.409252539277;-2.14095156714714
772;20017;20070;1385.31709271939;-2.92550142591559
773;20034;20077;48.6335694446138;-2.14095156714714
774;20032;20056;702.620631041837;-2.27543246002579
775;20044;20070;305.497130379081;-2.27543246002579
776;20024;20080;1278.67374099315;-3.23888011835298
777;20006;20069;279.799621552229;-2.80832461598966
778;20029;20073;15.0682366585388;-2.46338973862845
779;20010;20057;1379.44427128406;-3.03884551754563
780;20042;20063;2190.7024471576;-2.64047950450334
781;20033;20060;1013.87073263728;-2.92550142591559
782;20010;20073;1324.44816823573;-3.23888011835298
783;20030;20059;143.263527192175;-2.92550142591559
784;20039;20065;1601.1566351259;-3.03884551754563
785;20048;20074;902.922766693073;-2.46338973862845
786;20047;20069;107.50684980303;-3.54008379920615
787;20001;20070;1887.50646813753;-3.14869725402409
788;20034;20077;1741.11212485964;-3.23888011835298
789;20046;20077;6.87064742669463;-2.80832461598966
790;20025;20080;382.267537619724;-3.17900331703147
791;20028;20066;260.155401658267;-3.03884551754563
792;20031;20053;307.011919561774;-2.80832461598966
793;20011;20066;3705.74322880662;-2.14095156714714
794;20048;20073;288.466893602163;-3.39240481042436
795;20025;20053;214.354572415694;-3.54008379920615
796;20020;20052;505.860704928637;-3.14869725402409
797;20013;20052;455.169431865215;-3.17900331703147
798;20010;20070;512.105943635106;-3.17900331703147
799;20009;20075;1902.39926977994;-3.39240481042436
800;20011;20057;212.384106125683;-2.80832461598966
801;20038;20078;949.466897132707;-3.03884551754563
802;20011;20078;2172.53609175298;-3.23888011835298
803;20007;20067;1913.78393388333;-3.03884551754563
804;20020;20069;525.032880630537;-3.17900331703147
805;20028;20071;325.806052424014;-3.23888011835298
806;20003;20052;45.5049909651279;-2.27543246002579
807;20018;20052;1896.21262802722;-3.03884551754563
808;20013;20055;1165.92072877557;-3.17900331703147
809;20021;20068;769.068661103857;-2.46338973862845
810;20044;20067;80.1360661507742;-2.64047950450334
811;20009;20052;118.196715181543;-3.03884551754563
812;20004;20058;985.531144733441;-3.20906237282333
813;20008;20063;1022.55762491241;-3.39240481042436
814;20037;20074;3798.14886094487;-3.17900331703147
815;20039;20063;4.88389609381557;-3.14869725402409
816;20049;20071;2915.82210486877;-2.27543246002579
817;20012;20061;901.203733587043;-2.14095156714714
818;20001;20075;251.299454176055;-2.64047950450334
819;20013;20066;2640.76394238108;-2.27543246002579
820;20009;20056;430.055832024664;-2.14095156714714
821;20041;20062;1919.55803326311;-2.80832461598966
822;20017;20056;504.131908528507;-2.46338973862845
823;20011;20064;5064.92005445459;-2.14095156714714
824;20022;20079;246.824101206324;-3.14869725402409
825;20038;20064;249.466029772815;-2.46338973862845
826;20018;20075;1173.91629792274;-3.23888011835298
827;20049;20055;1479.34813044014;-3.54008379920615
828;20010;20078;1719.44610207322;-2.14095156714714
829;20038;20067;235.320011619478;-3.14869725402409
830;20050;20079;3074.93877394085;-2.46338973862845
831;20045;20061;822.792201260936;-3.23888011835298
832;20001;20073;165.519611909986;-3.54008379920615
833;20044;20068;307.838656473905;-3.20906237282333
834;20003;20076;292.591828387231;-3.39240481042436
835;20012;20073;354.493165854365;-2.14095156714714
836;20018;20071;254.293552599847;-3.14869725402409
837;20012;20058;1789.61630670605;-3.14869725402409
838;20048;20055;153.715514918275;-2.46338973862845
839;20011;20073;1814.1372873539;-2.64047950450334
840;20010;20058;174.701802898198;-2.64047950450334
841;20047;20060;1263.58972480899;-2.46338973862845
842;20037;20054;856.623411795575;-2.80832461598966
843;20029;20061;127.707043662667;-3.39240481042436
844;20012;20069;209.179962985218;-3.17900331703147
845;20038;20077;1428.92872720006;-2.92550142591559
846;20026;20070;768.639238208738;-2.92550142591559
847;20030;20067;553.243667818606;-3.03884551754563
848;20010;20068;172.444126568735;-2.92550142591559
849;20026;20071;396.813316624275;-3.20906237282333
850;20007;20077;727.304037618351;-3.20906237282333
851;20034;20061;716.003111521614;-2.14095156714714
852;20019;20061;757.397971073997;-3.23888011835298
853;20042;20062;4016.13782884038;-2.64047950450334
854;20043;20052;37.0390129939295;-3.17900331703147
855;20003;20065;1294.02877572448;-2.80832461598966
856;20007;20063;2936.58149225597;-2.27543246002579
857;20027;20057;342.170495912215;-3.14869725402409
858;20007;20074;323.971278034151;-2.14095156714714
859;20038;20055;531.656380742788;-2.14095156714714
860;20005;20054;971.121773081732;-3.39240481042436
861;20030;20072;5092.4713478277;-2.14095156714714
862;20004;20074;939.547640229476;-3.14869725402409
863;20009;20058;185.019832570106;-3.54008379920615
864;20029;20059;25.438689161092;-2.27543246002579
865;20004;20076;1903.37662263356;-3.14869725402409
866;20050;20060;942.645394201291;-3.20906237282333
867;20030;20056;339.194726198912;-3.54008379920615
868;20006;20077;2889.59325457082;-2.92550142591559
869;20026;20057;172.972589856774;-2.92550142591559
870;20015;20066;1135.93072973799;-2.46338973862845
871;20045;20053;8.28576646745205;-2.14095156714714
872;20006;20060;1819.41199853065;-2.46338973862845
873;20016;20069;995.862692445908;-2.92550142591559
874;20033;20078;733.747242907894;-3.03884551754563
875;20042;20051;696.730316574586;-2.46338973862845
876;20009;20063;2446.20285243266;-2.14095156714714
877;20040;20080;751.687785076709;-2.92550142591559
878;20041;20055;47.3964679986238;-3.03884551754563
879;20019;20057;4675.71703958748;-3.14869725402409
880;20032;20064;425.017180852592;-2.14095156714714
881;20041;20067;640.490228775889;-2.27543246002579
882;20012;20079;678.163447417319;-3.20906237282333
883;20033;20078;42.5393008626997;-3.54008379920615
884;20038;20077;2556.89016530726;-3.39240481042436
885;20020;20076;228.949233758153;-3.03884551754563
886;20028;20076;729.800485963833;-3.54008379920615
